Term                 | Document ID          | Term Frequency
english              | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
english              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
english              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
english              | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 2         
english              | https://en.wikipedia.org/wiki/Wikipedia:About | 4         
english              | https://en.wikipedia.org/wiki/Help:Contents | 4         
english              | https://en.wikipedia.org/wiki/Main_Page | 5         
english              | https://en.wikipedia.org/wiki/Special:Random | 2         
english              | https://en.wikipedia.org/wiki/Pharaoh | 3         
english              | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
mistak               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
mistak               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
mistak               | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
mistak               | https://en.wikipedia.org/wiki/Help:Contents | 1         
jar                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
jar                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
claudia              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
ller                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
ller                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
app                  | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
reef                 | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
serekh               | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
serekh               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
serekh               | https://en.wikipedia.org/wiki/Pharaoh | 2         
broke                | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
broke                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
broke                | https://en.wikipedia.org/wiki/Special:Random | 1         
atum                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
durbin               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
durbin               | https://en.wikipedia.org/wiki/Main_Page | 1         
gustav               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
gustav               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
mount                | https://en.wikipedia.org/wiki/Pharaoh | 1         
demand               | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
rro                  | https://en.wikipedia.org/wiki/Pharaoh | 3         
teqorideamani        | https://en.wikipedia.org/wiki/Pharaoh | 1         
dariu                | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
dariu                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
dariu                | https://en.wikipedia.org/wiki/Pharaoh | 5         
viaf                 | https://en.wikipedia.org/wiki/Special:Random | 1         
nchner               | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
nchner               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
monolatrist          | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
monolatrist          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
letter               | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
letter               | https://en.wikipedia.org/wiki/Help:Contents | 1         
letter               | https://en.wikipedia.org/wiki/Pharaoh | 2         
grade                | https://en.wikipedia.org/wiki/Special:Random | 1         
geen                 | https://en.wikipedia.org/wiki/Special:Random | 1         
architectur          | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
architectur          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
architectur          | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
architectur          | https://en.wikipedia.org/wiki/Pharaoh | 1         
bokm                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
bokm                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
bokm                 | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
bokm                 | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
bokm                 | https://en.wikipedia.org/wiki/Help:Contents | 1         
bokm                 | https://en.wikipedia.org/wiki/Main_Page | 2         
bokm                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
hymn                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
predecessor          | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
predecessor          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
experienc            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
experienc            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
experienc            | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
experienc            | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
notion               | https://en.wikipedia.org/wiki/Pharaoh | 4         
thereaft             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
thereaft             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
taken                | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
taken                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
taken                | https://en.wikipedia.org/wiki/Main_Page | 3         
came                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
came                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
came                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
ari                  | https://en.wikipedia.org/wiki/Pharaoh | 1         
where                | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
where                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
where                | https://en.wikipedia.org/wiki/Help:Contents | 1         
where                | https://en.wikipedia.org/wiki/Special:Random | 2         
where                | https://en.wikipedia.org/wiki/Pharaoh | 3         
where                | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
ark                  | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
broader              | https://en.wikipedia.org/wiki/Main_Page | 1         
arm                  | https://en.wikipedia.org/wiki/Portal:Current_events | 7         
perpetu              | https://en.wikipedia.org/wiki/Main_Page | 1         
rta                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
rta                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
perpetr              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
boko                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
broken               | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
broken               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
art                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
art                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
art                  | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
art                  | https://en.wikipedia.org/wiki/Pharaoh | 5         
art                  | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
vice                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
ars                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
ars                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
ars                  | https://en.wikipedia.org/wiki/Pharaoh | 1         
aru                  | https://en.wikipedia.org/wiki/Help:Contents | 1         
depuydt              | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
depuydt              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
exodu                | https://en.wikipedia.org/wiki/Pharaoh | 2         
altertumskund        | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
altertumskund        | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
coonei               | https://en.wikipedia.org/wiki/List_of_pharaohs | 10        
coonei               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 10        
call                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 8         
call                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 8         
call                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
call                 | https://en.wikipedia.org/wiki/Pharaoh | 8         
muwat                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
muwat                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
hajji                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
ask                  | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 2         
ask                  | https://en.wikipedia.org/wiki/Help:Contents | 6         
ask                  | https://en.wikipedia.org/wiki/Main_Page | 3         
shabel               | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
through              | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
through              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
through              | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
through              | https://en.wikipedia.org/wiki/Help:Contents | 2         
through              | https://en.wikipedia.org/wiki/Pharaoh | 2         
through              | https://en.wikipedia.org/wiki/Wikipedia:Contents | 6         
nebefawr             | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
nebefawr             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
nebefawr             | https://en.wikipedia.org/wiki/Pharaoh | 1         
hieroglyph           | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
hieroglyph           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
hieroglyph           | https://en.wikipedia.org/wiki/Pharaoh | 6         
pharaon              | https://en.wikipedia.org/wiki/List_of_pharaohs | 7         
pharaon              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 7         
pharaon              | https://en.wikipedia.org/wiki/Pharaoh | 3         
run                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
run                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
run                  | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
nant                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
excursu              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
excursu              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
excursu              | https://en.wikipedia.org/wiki/Pharaoh | 1         
enact                | https://en.wikipedia.org/wiki/Pharaoh | 1         
bomb                 | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
pharaoh              | https://en.wikipedia.org/wiki/List_of_pharaohs | 119       
pharaoh              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 119       
pharaoh              | https://en.wikipedia.org/wiki/Pharaoh | 78        
philometor           | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
philometor           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
philometor           | https://en.wikipedia.org/wiki/Pharaoh | 1         
olymp                | https://en.wikipedia.org/wiki/Main_Page | 1         
mother               | https://en.wikipedia.org/wiki/List_of_pharaohs | 8         
mother               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 8         
mother               | https://en.wikipedia.org/wiki/Pharaoh | 3         
spacecraft           | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
view                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
view                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
view                 | https://en.wikipedia.org/wiki/Portal:Current_events | 7         
view                 | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 5         
view                 | https://en.wikipedia.org/wiki/Wikipedia:About | 6         
view                 | https://en.wikipedia.org/wiki/Help:Contents | 8         
view                 | https://en.wikipedia.org/wiki/Main_Page | 5         
view                 | https://en.wikipedia.org/wiki/Special:Random | 3         
view                 | https://en.wikipedia.org/wiki/Pharaoh | 5         
view                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 5         
either               | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
either               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
aakheperrur          | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
aakheperrur          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
vier                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
vier                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
paser                | https://en.wikipedia.org/wiki/Pharaoh | 2         
jet                  | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
netjerikheperr       | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
netjerikheperr       | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
yourself             | https://en.wikipedia.org/wiki/Help:Contents | 2         
atp                  | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
deific               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
deific               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
deific               | https://en.wikipedia.org/wiki/Pharaoh | 1         
jew                  | https://en.wikipedia.org/wiki/Main_Page | 2         
those                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
those                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
those                | https://en.wikipedia.org/wiki/Help:Contents | 1         
those                | https://en.wikipedia.org/wiki/Pharaoh | 1         
discov               | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
discov               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
discov               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
discov               | https://en.wikipedia.org/wiki/Special:Random | 1         
discov               | https://en.wikipedia.org/wiki/Pharaoh | 4         
discov               | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
alik                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
alik                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
caracalla            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
caracalla            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
caracalla            | https://en.wikipedia.org/wiki/Pharaoh | 1         
difficulti           | https://en.wikipedia.org/wiki/Special:Random | 1         
defens               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
defens               | https://en.wikipedia.org/wiki/Pharaoh | 1         
goddess              | https://en.wikipedia.org/wiki/Pharaoh | 2         
holland              | https://en.wikipedia.org/wiki/Pharaoh | 1         
dure                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 29        
dure                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 29        
dure                 | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
dure                 | https://en.wikipedia.org/wiki/Main_Page | 1         
dure                 | https://en.wikipedia.org/wiki/Pharaoh | 14        
bold                 | https://en.wikipedia.org/wiki/Help:Contents | 1         
rein                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
rein                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
camp                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
camp                 | https://en.wikipedia.org/wiki/Main_Page | 3         
longer               | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
longer               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
introduc             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
introduc             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
introduc             | https://en.wikipedia.org/wiki/Main_Page | 1         
introduc             | https://en.wikipedia.org/wiki/Pharaoh | 4         
overlap              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
overlap              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
privat               | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
consum               | https://en.wikipedia.org/wiki/Pharaoh | 1         
galego               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
galego               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
galego               | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
galego               | https://en.wikipedia.org/wiki/Help:Contents | 1         
galego               | https://en.wikipedia.org/wiki/Main_Page | 2         
galego               | https://en.wikipedia.org/wiki/Pharaoh | 1         
wadjkhaw             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
wadjkhaw             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
name                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 163       
name                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 163       
name                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
name                 | https://en.wikipedia.org/wiki/Main_Page | 1         
name                 | https://en.wikipedia.org/wiki/Pharaoh | 32        
worst                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
worst                | https://en.wikipedia.org/wiki/Main_Page | 1         
pertin               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
pertin               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
notabl               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
notabl               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
notabl               | https://en.wikipedia.org/wiki/Pharaoh | 1         
aur                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
aur                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
oman                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
wikisourc            | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
wikisourc            | https://en.wikipedia.org/wiki/Wikipedia:About | 2         
wikisourc            | https://en.wikipedia.org/wiki/Help:Contents | 2         
wikisourc            | https://en.wikipedia.org/wiki/Main_Page | 3         
wikisourc            | https://en.wikipedia.org/wiki/Pharaoh | 1         
reli                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
reli                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
reli                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
abolish              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
book                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 13        
book                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 13        
book                 | https://en.wikipedia.org/wiki/Pharaoh | 3         
truck                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
attract              | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
show                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
show                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
show                 | https://en.wikipedia.org/wiki/Main_Page | 2         
show                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
basketbal            | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
ava                  | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
ava                  | https://en.wikipedia.org/wiki/Help:Contents | 1         
ava                  | https://en.wikipedia.org/wiki/Pharaoh | 1         
comput               | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
alma                 | https://en.wikipedia.org/wiki/Special:Random | 1         
amanitaraqid         | https://en.wikipedia.org/wiki/Pharaoh | 1         
defend               | https://en.wikipedia.org/wiki/Pharaoh | 1         
defenc               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
introduct            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
introduct            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
introduct            | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
introduct            | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 2         
introduct            | https://en.wikipedia.org/wiki/Wikipedia:About | 5         
introduct            | https://en.wikipedia.org/wiki/Help:Contents | 6         
introduct            | https://en.wikipedia.org/wiki/Pharaoh | 1         
overcom              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
overcom              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
khnemibr             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
khnemibr             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
elizabeth            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
elizabeth            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
associ               | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
associ               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
associ               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
associ               | https://en.wikipedia.org/wiki/Pharaoh | 2         
norton               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
norton               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
norton               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
nineteenth           | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
nineteenth           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
nineteenth           | https://en.wikipedia.org/wiki/Pharaoh | 1         
mond                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
iwaennetjerwyperwi   | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
iwaennetjerwyperwi   | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
target               | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
yann                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
yann                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
yann                 | https://en.wikipedia.org/wiki/Main_Page | 1         
obstruct             | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
meshwesh             | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
meshwesh             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
knowledg             | https://en.wikipedia.org/wiki/Wikipedia:About | 2         
knowledg             | https://en.wikipedia.org/wiki/Main_Page | 1         
knowledg             | https://en.wikipedia.org/wiki/Wikipedia:Contents | 4         
awn                  | https://en.wikipedia.org/wiki/Pharaoh | 1         
labyrinth            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
labyrinth            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
tjiparuro            | https://en.wikipedia.org/wiki/Special:Random | 1         
vitelliu             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
vitelliu             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
vitelliu             | https://en.wikipedia.org/wiki/Pharaoh | 1         
cape                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
cape                 | https://en.wikipedia.org/wiki/Special:Random | 1         
narr                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
leader               | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
leader               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
leader               | https://en.wikipedia.org/wiki/Portal:Current_events | 5         
leader               | https://en.wikipedia.org/wiki/Pharaoh | 1         
trump                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
rebel                | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
rebel                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
rebel                | https://en.wikipedia.org/wiki/Pharaoh | 1         
zawyet               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
zawyet               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
djedhotepr           | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
djedhotepr           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
carv                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 9         
carv                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 9         
caru                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
caru                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
caru                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
cast                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
irimaatr             | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
irimaatr             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
broad                | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
case                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
case                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
case                 | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
case                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
herausbildung        | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
herausbildung        | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
rene                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
rene                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
sundai               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
item                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
item                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
item                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
item                 | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
item                 | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
item                 | https://en.wikipedia.org/wiki/Help:Contents | 1         
item                 | https://en.wikipedia.org/wiki/Main_Page | 1         
item                 | https://en.wikipedia.org/wiki/Special:Random | 1         
item                 | https://en.wikipedia.org/wiki/Pharaoh | 2         
item                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
syra                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
syra                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
viii                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 16        
viii                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 16        
viii                 | https://en.wikipedia.org/wiki/Pharaoh | 5         
eighteen             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
eighteen             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
trunk                | https://en.wikipedia.org/wiki/Pharaoh | 1         
jimmi                | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
jimmi                | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
moon                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
moon                 | https://en.wikipedia.org/wiki/Main_Page | 1         
consid               | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
consid               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
consid               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
consid               | https://en.wikipedia.org/wiki/Pharaoh | 1         
exactitud            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
exactitud            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
style                | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
style                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
style                | https://en.wikipedia.org/wiki/Wikipedia:About | 2         
style                | https://en.wikipedia.org/wiki/Help:Contents | 5         
style                | https://en.wikipedia.org/wiki/Pharaoh | 1         
style                | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
explos               | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
explor               | https://en.wikipedia.org/wiki/Help:Contents | 1         
explor               | https://en.wikipedia.org/wiki/Pharaoh | 2         
explor               | https://en.wikipedia.org/wiki/Wikipedia:Contents | 12        
gypten               | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
gypten               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
gypten               | https://en.wikipedia.org/wiki/Pharaoh | 1         
care                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
demot                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
demot                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
demot                | https://en.wikipedia.org/wiki/Pharaoh | 1         
menkaura             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
menkaura             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
aluksindr            | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
